Mes;Anho;Precipitacion;Ubicacion
Setiembre;1991;163.9;Villarrica
Setiembre;1992;164.2;Villarrica
Setiembre;1993;167.1;Villarrica
Setiembre;1994;126.6;Villarrica
Setiembre;1995;128.1;Villarrica
Setiembre;1996;122;Villarrica
Setiembre;1997;144.1;Villarrica
Setiembre;1998;225.6;Villarrica
Setiembre;1999;39.9;Villarrica
Setiembre;2000;64.1;Villarrica
Setiembre;2001;167.5;Villarrica
Setiembre;2002;137.1;Villarrica
Setiembre;2003;71.4;Villarrica
Setiembre;2004;57.1;Villarrica
Setiembre;2005;123;Villarrica
Setiembre;2006;196.6;Villarrica
Setiembre;2007;40;Villarrica
Setiembre;2008;62.6;Villarrica
Setiembre;2009;173.8;Villarrica
Setiembre;2010;99.3;Villarrica
Setiembre;2011;75.3;Villarrica
Setiembre;2012;36.7;Villarrica
Setiembre;2013;129.7;Villarrica
Setiembre;2014;202.2;Villarrica
Setiembre;2015;21.7;Villarrica
Setiembre;2016;43.4;Villarrica
Setiembre;2017;61.3;Villarrica
Setiembre;2018;204.5;Villarrica
Setiembre;2019;32.8;Villarrica
Setiembre;2020;5.1;Villarrica
Setiembre;2021;84.4;Villarrica
Setiembre;2022;125;Villarrica
Setiembre;2023;-;Villarrica
Octubre;1990;157.8;Villarrica
Octubre;1991;148.7;Villarrica
Octubre;1992;171.2;Villarrica
Octubre;1993;178.6;Villarrica
Octubre;1994;313.5;Villarrica
Octubre;1995;169.8;Villarrica
Octubre;1996;430.9;Villarrica
Octubre;1997;37.5;Villarrica
Octubre;1998;343.8;Villarrica
Octubre;1999;37.1;Villarrica
Octubre;2000;264;Villarrica
Octubre;2001;62.6;Villarrica
Octubre;2002;200.6;Villarrica
Octubre;2003;271;Villarrica
Octubre;2004;150.1;Villarrica
Octubre;2005;285.8;Villarrica
Octubre;2006;179.7;Villarrica
Octubre;2007;294.6;Villarrica
Octubre;2008;170.3;Villarrica
Octubre;2009;176.9;Villarrica
Octubre;2010;214;Villarrica
Octubre;2011;300.8;Villarrica
Octubre;2012;318.1;Villarrica
Octubre;2013;154.1;Villarrica
Octubre;2014;75.2;Villarrica
Octubre;2015;151.1;Villarrica
Octubre;2016;332.8;Villarrica
Octubre;2017;342.4;Villarrica
Octubre;2018;247.8;Villarrica
Octubre;2019;90.6;Villarrica
Octubre;2020;65.3;Villarrica
Octubre;2021;128.5;Villarrica
Octubre;2022;234.6;Villarrica
Octubre;2023;-;Villarrica
Noviembre ;1990;24.4;Villarrica
Noviembre ;1991;141.7;Villarrica
Noviembre ;1992;82.5;Villarrica
Noviembre ;1993;81;Villarrica
Noviembre ;1994;541;Villarrica
Noviembre ;1995;44.6;Villarrica
Noviembre ;1996;196.6;Villarrica
Noviembre ;1997;333.8;Villarrica
Noviembre ;1998;158;Villarrica
Noviembre ;1999;84.3;Villarrica
Noviembre ;2000;147.6;Villarrica
Noviembre ;2001;175.5;Villarrica
Noviembre ;2002;340.3;Villarrica
Noviembre ;2003;230.3;Villarrica
Noviembre ;2004;313.7;Villarrica
Noviembre ;2005;48.3;Villarrica
Noviembre ;2006;164.3;Villarrica
Noviembre ;2007;216.9;Villarrica
Noviembre ;2008;101.9;Villarrica
Noviembre ;2009;220.6;Villarrica
Noviembre ;2010;63.1;Villarrica
Noviembre ;2011;224.8;Villarrica
Noviembre ;2012;156.5;Villarrica
Noviembre ;2013;110.2;Villarrica
Noviembre ;2014;290.2;Villarrica
Noviembre ;2015;210.2;Villarrica
Noviembre ;2016;253.4;Villarrica
Noviembre ;2017;300.6;Villarrica
Noviembre ;2018;202.9;Villarrica
Noviembre ;2019;137.2;Villarrica
Noviembre ;2020;129.7;Villarrica
Noviembre ;2021;147.3;Villarrica
Noviembre ;2022;67.4;Villarrica
Noviembre ;2023;-;Villarrica
Diciembre;1990;138.3;Villarrica
Diciembre;1991;348.3;Villarrica
Diciembre;1992;117.9;Villarrica
Diciembre;1993;91.7;Villarrica
Diciembre;1994;206;Villarrica
Diciembre;1995;91.8;Villarrica
Diciembre;1996;356.9;Villarrica
Diciembre;1997;154.7;Villarrica
Diciembre;1998;162.9;Villarrica
Diciembre;1999;119;Villarrica
Diciembre;2000;145.9;Villarrica
Diciembre;2001;186.5;Villarrica
Diciembre;2002;135.3;Villarrica
Diciembre;2003;321.4;Villarrica
Diciembre;2004;107;Villarrica
Diciembre;2005;79.6;Villarrica
Diciembre;2006;187.3;Villarrica
Diciembre;2007;206;Villarrica
Diciembre;2008;69.2;Villarrica
Diciembre;2009;183.6;Villarrica
Diciembre;2010;320.2;Villarrica
Diciembre;2011;29.4;Villarrica
Diciembre;2012;109;Villarrica
Diciembre;2013;95;Villarrica
Diciembre;2014;193.2;Villarrica
Diciembre;2015;351;Villarrica
Diciembre;2016;282.7;Villarrica
Diciembre;2017;244.6;Villarrica
Diciembre;2018;55.9;Villarrica
Diciembre;2019;142.9;Villarrica
Diciembre;2020;177.4;Villarrica
Diciembre;2021;27.1;Villarrica
Diciembre;2022;2.4;Villarrica
Diciembre;2023;-;Villarrica
Enero;1990;-;Cnel. Oviedo
Enero;1991;81;Cnel. Oviedo
Enero;1992;44;Cnel. Oviedo
Enero;1993;207.8;Cnel. Oviedo
Enero;1994;116.4;Cnel. Oviedo
Enero;1995;227;Cnel. Oviedo
Enero;1996;406.4;Cnel. Oviedo
Enero;1997;237;Cnel. Oviedo
Enero;1998;149.6;Cnel. Oviedo
Enero;1999;156.2;Cnel. Oviedo
Enero;2000;127.6;Cnel. Oviedo
Enero;2001;88.4;Cnel. Oviedo
Enero;2002;152;Cnel. Oviedo
Enero;2003;101.6;Cnel. Oviedo
Enero;2004;59.6;Cnel. Oviedo
Enero;2005;146.7;Cnel. Oviedo
Enero;2006;82.4;Cnel. Oviedo
Enero;2007;246.1;Cnel. Oviedo
Enero;2008;74.7;Cnel. Oviedo
Enero;2009;264.7;Cnel. Oviedo
Enero;2010;92.9;Cnel. Oviedo
Enero;2011;95.3;Cnel. Oviedo
Enero;2012;92.3;Cnel. Oviedo
Enero;2013;64.7;Cnel. Oviedo
Enero;2014;78.6;Cnel. Oviedo
Enero;2015;292;Cnel. Oviedo
Enero;2016;286.2;Cnel. Oviedo
Enero;2017;60.3;Cnel. Oviedo
Enero;2018;223.6;Cnel. Oviedo
Enero;2019;92;Cnel. Oviedo
Enero;2020;317.5;Cnel. Oviedo
Enero;2021;296.6;Cnel. Oviedo
Enero;2022;44.7;Cnel. Oviedo
Enero;2023;120.5;Cnel. Oviedo
Febrero;1990;-;Cnel. Oviedo
Febrero;1991;67;Cnel. Oviedo
Febrero;1992;339;Cnel. Oviedo
Febrero;1993;115.6;Cnel. Oviedo
Febrero;1994;266.8;Cnel. Oviedo
Febrero;1995;162.8;Cnel. Oviedo
Febrero;1996;268.2;Cnel. Oviedo
Febrero;1997;206.8;Cnel. Oviedo
Febrero;1998;406.4;Cnel. Oviedo
Febrero;1999;46.1;Cnel. Oviedo
Febrero;2000;60.3;Cnel. Oviedo
Febrero;2001;273.5;Cnel. Oviedo
Febrero;2002;109.3;Cnel. Oviedo
Febrero;2003;350.2;Cnel. Oviedo
Febrero;2004;106.6;Cnel. Oviedo
Febrero;2005;24.7;Cnel. Oviedo
Febrero;2006;118;Cnel. Oviedo
Febrero;2007;186.9;Cnel. Oviedo
Febrero;2008;123;Cnel. Oviedo
Febrero;2009;207.3;Cnel. Oviedo
Febrero;2010;234;Cnel. Oviedo
Febrero;2011;243.2;Cnel. Oviedo
Febrero;2012;92;Cnel. Oviedo
Febrero;2013;266.8;Cnel. Oviedo
Febrero;2014;10.8;Cnel. Oviedo
Febrero;2015;224.1;Cnel. Oviedo
Febrero;2016;138.8;Cnel. Oviedo
Febrero;2017;175.3;Cnel. Oviedo
Febrero;2018;141.8;Cnel. Oviedo
Febrero;2019;75.9;Cnel. Oviedo
Febrero;2020;32;Cnel. Oviedo
Febrero;2021;137.9;Cnel. Oviedo
Febrero;2022;109.8;Cnel. Oviedo
Febrero;2023;51.1;Cnel. Oviedo
Marzo;1990;-;Cnel. Oviedo
Marzo;1991;53.5;Cnel. Oviedo
Marzo;1992;248.5;Cnel. Oviedo
Marzo;1993;161.6;Cnel. Oviedo
Marzo;1994;79;Cnel. Oviedo
Marzo;1995;103.1;Cnel. Oviedo
Marzo;1996;510;Cnel. Oviedo
Marzo;1997;98.4;Cnel. Oviedo
Marzo;1998;188;Cnel. Oviedo
Marzo;1999;99.4;Cnel. Oviedo
Marzo;2000;130;Cnel. Oviedo
Marzo;2001;161.3;Cnel. Oviedo
Marzo;2002;110.7;Cnel. Oviedo
Marzo;2003;28.6;Cnel. Oviedo
Marzo;2004;39.5;Cnel. Oviedo
Marzo;2005;54.1;Cnel. Oviedo
Marzo;2006;353.4;Cnel. Oviedo
Marzo;2007;240.6;Cnel. Oviedo
Marzo;2008;115.6;Cnel. Oviedo
Marzo;2009;5.2;Cnel. Oviedo
Marzo;2010;293.5;Cnel. Oviedo
Marzo;2011;126.9;Cnel. Oviedo
Marzo;2012;183.2;Cnel. Oviedo
Marzo;2013;136.2;Cnel. Oviedo
Marzo;2014;145.6;Cnel. Oviedo
Marzo;2015;112.1;Cnel. Oviedo
Marzo;2016;104.5;Cnel. Oviedo
Marzo;2017;220.4;Cnel. Oviedo
Marzo;2018;181.8;Cnel. Oviedo
Marzo;2019;307.8;Cnel. Oviedo
Marzo;2020;13.4;Cnel. Oviedo
Marzo;2021;206.8;Cnel. Oviedo
Marzo;2022;329.4;Cnel. Oviedo
Marzo;2023;82.6;Cnel. Oviedo
Abril;1990;-;Cnel. Oviedo
Abril;1991;169;Cnel. Oviedo
Abril;1992;291.5;Cnel. Oviedo
Abril;1993;47;Cnel. Oviedo
Abril;1994;182;Cnel. Oviedo
Abril;1995;200.6;Cnel. Oviedo
Abril;1996;177;Cnel. Oviedo
Abril;1997;76.6;Cnel. Oviedo
Abril;1998;243.4;Cnel. Oviedo
Abril;1999;244;Cnel. Oviedo
Abril;2000;52.6;Cnel. Oviedo
Abril;2001;135.9;Cnel. Oviedo
Abril;2002;75.4;Cnel. Oviedo
Abril;2003;113.6;Cnel. Oviedo
Abril;2004;168.6;Cnel. Oviedo
Abril;2005;164.8;Cnel. Oviedo
Abril;2006;129.1;Cnel. Oviedo
Abril;2007;148.6;Cnel. Oviedo
Abril;2008;134.3;Cnel. Oviedo
Abril;2009;29;Cnel. Oviedo
Abril;2010;92.4;Cnel. Oviedo
Abril;2011;116;Cnel. Oviedo
Abril;2012;297.3;Cnel. Oviedo
Abril;2013;170.9;Cnel. Oviedo
Abril;2014;381;Cnel. Oviedo
Abril;2015;174.7;Cnel. Oviedo
Abril;2016;150.8;Cnel. Oviedo
Abril;2017;330.8;Cnel. Oviedo
Abril;2018;0;Cnel. Oviedo
Abril;2019;205.6;Cnel. Oviedo
Abril;2020;174.5;Cnel. Oviedo
Abril;2021;99.5;Cnel. Oviedo
Abril;2022;306.9;Cnel. Oviedo
Abril;2023;122.6;Cnel. Oviedo
Mayo ;1990;-;Cnel. Oviedo
Mayo ;1991;147;Cnel. Oviedo
Mayo ;1992;245.5;Cnel. Oviedo
Mayo ;1993;298.6;Cnel. Oviedo
Mayo ;1994;221.2;Cnel. Oviedo
Mayo ;1995;22.6;Cnel. Oviedo
Mayo ;1996;94.2;Cnel. Oviedo
Mayo ;1997;302.8;Cnel. Oviedo
Mayo ;1998;139.1;Cnel. Oviedo
Mayo ;1999;137.2;Cnel. Oviedo
Mayo ;2000;191.1;Cnel. Oviedo
Mayo ;2001;50.1;Cnel. Oviedo
Mayo ;2002;172.1;Cnel. Oviedo
Mayo ;2003;13.2;Cnel. Oviedo
Mayo ;2004;166.9;Cnel. Oviedo
Mayo ;2005;301;Cnel. Oviedo
Mayo ;2006;17.4;Cnel. Oviedo
Mayo ;2007;232;Cnel. Oviedo
Mayo ;2008;49.1;Cnel. Oviedo
Mayo ;2009;289.5;Cnel. Oviedo
Mayo ;2010;223.1;Cnel. Oviedo
Mayo ;2011;6.9;Cnel. Oviedo
Mayo ;2012;191;Cnel. Oviedo
Mayo ;2013;286.9;Cnel. Oviedo
Mayo ;2014;178.9;Cnel. Oviedo
Mayo ;2015;446.2;Cnel. Oviedo
Mayo ;2016;60.9;Cnel. Oviedo
Mayo ;2017;98.1;Cnel. Oviedo
Mayo ;2018;131.4;Cnel. Oviedo
Mayo ;2019;199.5;Cnel. Oviedo
Mayo ;2020;180.7;Cnel. Oviedo
Mayo ;2021;11.7;Cnel. Oviedo
Mayo ;2022;175.1;Cnel. Oviedo
Mayo ;2023;136.5;Cnel. Oviedo
Junio;1990;-;Cnel. Oviedo
Junio;1991;244;Cnel. Oviedo
Junio;1992;225.7;Cnel. Oviedo
Junio;1993;117.8;Cnel. Oviedo
Junio;1994;315;Cnel. Oviedo
Junio;1995;24.8;Cnel. Oviedo
Junio;1996;236.4;Cnel. Oviedo
Junio;1997;146.2;Cnel. Oviedo
Junio;1998;74.8;Cnel. Oviedo
Junio;1999;158.2;Cnel. Oviedo
Junio;2000;182.6;Cnel. Oviedo
Junio;2001;128.4;Cnel. Oviedo
Junio;2002;112.1;Cnel. Oviedo
Junio;2003;88.2;Cnel. Oviedo
Junio;2004;79.7;Cnel. Oviedo
Junio;2005;98.1;Cnel. Oviedo
Junio;2006;82.1;Cnel. Oviedo
Junio;2007;4.1;Cnel. Oviedo
Junio;2008;82.5;Cnel. Oviedo
Junio;2009;91.4;Cnel. Oviedo
Junio;2010;36.3;Cnel. Oviedo
Junio;2011;63.8;Cnel. Oviedo
Junio;2012;123.7;Cnel. Oviedo
Junio;2013;218.8;Cnel. Oviedo
Junio;2014;232.7;Cnel. Oviedo
Junio;2015;137.3;Cnel. Oviedo
Junio;2016;1.2;Cnel. Oviedo
Junio;2017;79.4;Cnel. Oviedo
Junio;2018;23.9;Cnel. Oviedo
Junio;2019;4.4;Cnel. Oviedo
Junio;2020;97.8;Cnel. Oviedo
Junio;2021;49.1;Cnel. Oviedo
Junio;2022;54.9;Cnel. Oviedo
Junio;2023;15.4;Cnel. Oviedo
Julio;1990;-;Cnel. Oviedo
Julio;1991;75;Cnel. Oviedo
Julio;1992;39.2;Cnel. Oviedo
Julio;1993;86;Cnel. Oviedo
Julio;1994;62.8;Cnel. Oviedo
Julio;1995;31.8;Cnel. Oviedo
Julio;1996;50.6;Cnel. Oviedo
Julio;1997;143.4;Cnel. Oviedo
Julio;1998;12.3;Cnel. Oviedo
Julio;1999;58;Cnel. Oviedo
Julio;2000;55.5;Cnel. Oviedo
Julio;2001;75.7;Cnel. Oviedo
Julio;2002;58.4;Cnel. Oviedo
Julio;2003;33.7;Cnel. Oviedo
Julio;2004;88.5;Cnel. Oviedo
Julio;2005;21.3;Cnel. Oviedo
Julio;2006;42.2;Cnel. Oviedo
Julio;2007;21.5;Cnel. Oviedo
Julio;2008;64.5;Cnel. Oviedo
Julio;2009;165.5;Cnel. Oviedo
Julio;2010;117;Cnel. Oviedo
Julio;2011;183.1;Cnel. Oviedo
Julio;2012;146.8;Cnel. Oviedo
Julio;2013;4.4;Cnel. Oviedo
Julio;2014;133.7;Cnel. Oviedo
Julio;2015;302.9;Cnel. Oviedo
Julio;2016;19.6;Cnel. Oviedo
Julio;2017;5.3;Cnel. Oviedo
Julio;2018;28;Cnel. Oviedo
Julio;2019;12.7;Cnel. Oviedo
Julio;2020;17.4;Cnel. Oviedo
Julio;2021;50.4;Cnel. Oviedo
Julio;2022;17.2;Cnel. Oviedo
Julio;2023;48.2;Cnel. Oviedo
Agosto;1990;-;Cnel. Oviedo
Agosto;1991;18;Cnel. Oviedo
Agosto;1992;205;Cnel. Oviedo
Agosto;1993;36.6;Cnel. Oviedo
Agosto;1994;16.4;Cnel. Oviedo
Agosto;1995;27;Cnel. Oviedo
Agosto;1996;78.4;Cnel. Oviedo
Agosto;1997;132.2;Cnel. Oviedo
Agosto;1998;283.6;Cnel. Oviedo
Agosto;1999;18.4;Cnel. Oviedo
Agosto;2000;74.2;Cnel. Oviedo
Agosto;2001;51.8;Cnel. Oviedo
Agosto;2002;90.5;Cnel. Oviedo
Agosto;2003;46;Cnel. Oviedo
Agosto;2004;10;Cnel. Oviedo
Agosto;2005;21.1;Cnel. Oviedo
Agosto;2006;108.4;Cnel. Oviedo
Agosto;2007;15.8;Cnel. Oviedo
Agosto;2008;46.5;Cnel. Oviedo
Agosto;2009;110.4;Cnel. Oviedo
Agosto;2010;2.3;Cnel. Oviedo
Agosto;2011;38.2;Cnel. Oviedo
Agosto;2012;15;Cnel. Oviedo
Agosto;2013;60.7;Cnel. Oviedo
Agosto;2014;46;Cnel. Oviedo
Agosto;2015;35.4;Cnel. Oviedo
Agosto;2016;103.2;Cnel. Oviedo
Agosto;2017;131;Cnel. Oviedo
Agosto;2018;51.2;Cnel. Oviedo
Agosto;2019;16.8;Cnel. Oviedo
Agosto;2020;53.8;Cnel. Oviedo
Agosto;2021;5.2;Cnel. Oviedo
Agosto;2022;88.5;Cnel. Oviedo
Agosto;2023;-;Cnel. Oviedo
Setiembre;1990;307;Cnel. Oviedo
Setiembre;1991;296.5;Cnel. Oviedo
Setiembre;1992;207.1;Cnel. Oviedo
Setiembre;1993;161;Cnel. Oviedo
Setiembre;1994;124.1;Cnel. Oviedo
Setiembre;1996;188.4;Cnel. Oviedo
Setiembre;1997;177.4;Cnel. Oviedo
Setiembre;1998;201.6;Cnel. Oviedo
Setiembre;1999;17.4;Cnel. Oviedo
Setiembre;2000;61.3;Cnel. Oviedo
Setiembre;2001;216.9;Cnel. Oviedo
Setiembre;2002;90.3;Cnel. Oviedo
Setiembre;2003;69.4;Cnel. Oviedo
Setiembre;2004;26.1;Cnel. Oviedo
Setiembre;2005;136.6;Cnel. Oviedo
Setiembre;2006;188;Cnel. Oviedo
